race_id,date,course,track_type,distance,weather,track_moisture,field_size,horse_id,horse_name,umaban,waku,sex,age,jockey,weight_carried,horse_weight,horse_weight_diff,odds,popularity,finish_pos,is_synthetic
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0005,ジャスティンミラノ,6,3,牡,4,菅原明,56.3,450.0,7.0,7.0,2,10,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0024,ステラキング,7,3,牡,2,武豊,56.9,490.0,-2.0,8.1,4,11,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0053,サクラロード,8,4,牡,3,武豊,59.5,451.0,2.0,22.9,10,3,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0016,ステラアイランド,9,4,牡,3,坂井,55.4,460.0,6.0,43.1,13,16,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0069,サクラエリーゼ69,10,5,牡,3,横山和,57.0,475.0,-7.0,10.6,6,2,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0078,ハヤエリーゼ,11,5,牝,2,武豊,53.9,453.0,-5.0,49.0,14,9,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0006,テンハッピーオー,12,6,牡,3,岩田望,54.0,478.0,-8.0,10.3,5,1,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0059,イクイブラック,13,6,牡,4,岩田望,54.5,472.0,3.0,38.5,12,12,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0025,ミカロード,14,7,牝,2,坂井,57.1,471.0,-2.0,6.9,1,6,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0071,テンハッピーアイランド,15,7,牡,4,岩田望,57.1,511.0,-12.0,125.5,17,17,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0033,サウスホーン,16,8,牝,2,鮫島駿,53.0,493.0,4.0,30.7,11,15,1
2023-04-06_京都_6,2023-04-06,京都,芝,2000,晴,0.04,17,H0002,ステラノックス,17,8,牡,3,ルメール,57.4,467.0,-2.0,81.2,16,14,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0054,ジャスティンインパクト54,1,1,セ,2,武豊,56.6,467.0,7.0,24.7,7,10,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0007,ウエストクイーン,2,1,牝,3,岩田望,57.6,476.0,0.0,13.9,5,6,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0041,ドウデュースオペラ,3,2,牡,2,横山武,54.7,435.0,4.0,79.4,12,12,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0013,ジャスティンインパクト,4,2,牝,2,菅原明,59.1,473.0,-12.0,25.6,8,8,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0031,ジャンタルオー31,5,3,牡,4,西村,55.6,467.0,6.0,24.2,6,2,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0025,ミカロード,6,3,牝,2,横山武,55.6,475.0,13.0,3.3,1,4,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0053,サクラロード,7,4,牡,3,横山武,58.1,460.0,-5.0,3.9,2,7,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0015,セントラルクイーン,8,4,牡,3,武豊,57.7,486.0,4.0,31.3,9,9,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0026,ソールアイランド,9,5,牡,3,鮫島駿,56.5,459.0,1.0,60.8,11,11,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0006,テンハッピーオー,10,6,牡,3,坂井,55.2,487.0,4.0,36.2,10,1,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0005,ジャスティンミラノ,11,7,牡,4,戸崎,56.2,459.0,11.0,5.6,4,3,1
2023-04-09_中京_7,2023-04-09,中京,ダート,2200,曇,0.02,12,H0070,ブローザロード,12,8,牝,4,鮫島駿,52.3,466.0,-2.0,4.4,3,5,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0067,レガレイラホーン,1,1,セ,3,戸崎,57.4,494.0,4.0,5.1,2,2,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0078,ハヤエリーゼ,2,1,牝,2,横山武,56.0,461.0,11.0,16.3,8,12,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0064,イーストミラノ,3,1,牝,4,川田,55.1,455.0,2.0,17.7,9,11,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0072,アーバンホーン,4,2,牡,4,菅原明,56.5,464.0,-12.0,22.8,11,9,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0045,ノースブラック,5,2,牝,4,川田,56.6,518.0,-2.0,99.5,17,17,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0052,サクラエリーゼ,6,3,牝,2,鮫島駿,57.6,470.0,3.0,50.7,12,15,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0070,ブローザロード,7,3,牝,4,横山和,55.6,475.0,5.0,11.4,4,5,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0029,ナミュールアイランド,8,4,牝,4,菅原明,56.2,474.0,2.0,2.3,1,3,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0062,ウエストキング,9,4,セ,4,川田,56.4,443.0,-2.0,52.8,13,16,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0041,ドウデュースオペラ,10,5,牡,2,西村,56.0,438.0,-6.0,11.4,5,10,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0047,リバティホーン,11,5,牡,2,坂井,54.1,508.0,8.0,10.6,3,8,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0073,ハヤオー,12,6,牡,2,鮫島駿,56.0,502.0,-1.0,20.4,10,13,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0077,ディープアイランド77,13,6,牡,3,横山和,56.0,445.0,0.0,80.9,15,6,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0015,セントラルクイーン,14,7,牡,3,松山,54.8,498.0,6.0,14.6,7,1,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0036,ジャンタルロード,15,7,牝,4,坂井,55.0,449.0,6.0,82.4,16,4,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0012,オルフェオペラ,16,8,牝,3,ルメール,54.4,468.0,6.0,56.5,14,14,1
2023-04-11_札幌_8,2023-04-11,札幌,芝,2200,小雨,0.02,17,H0037,ダノンオペラ,17,8,牡,3,鮫島駿,55.8,501.0,-4.0,13.2,6,7,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0020,サウスオペラ,1,1,牡,2,横山和,56.8,483.0,3.0,61.9,9,8,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0023,イーストクイーン,2,1,牝,4,横山和,55.6,460.0,0.0,9.1,4,6,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0008,ソールクイーン,3,2,牝,2,川田,53.6,493.0,-5.0,69.6,11,11,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0022,キタサンノックス,4,2,牡,2,ルメール,54.8,478.0,-1.0,94.8,12,10,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0017,オルフェホーン,5,3,牡,2,川田,55.6,491.0,-5.0,63.1,10,9,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0072,アーバンホーン,6,3,牡,4,川田,57.0,465.0,2.0,9.9,5,7,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0069,サクラエリーゼ69,7,4,牡,3,松山,56.0,470.0,-7.0,2.3,1,2,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0038,プログノロード38,8,4,牝,2,岩田望,58.6,463.0,-3.0,47.8,8,12,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0026,ソールアイランド,9,5,牡,3,坂井,56.1,461.0,-1.0,14.1,6,3,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0062,ウエストキング,10,6,セ,4,西村,55.9,438.0,9.0,7.8,3,1,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0070,ブローザロード,11,7,牝,4,岩田望,57.3,467.0,7.0,2.9,2,4,1
2023-04-13_中山_9,2023-04-13,中山,ダート,1600,晴,0.01,12,H0032,レガレイラオペラ,12,8,牝,2,坂井,54.6,505.0,10.0,25.0,7,5,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0057,リバティミラノ,1,1,セ,2,松山,55.2,536.0,-1.0,11.3,5,8,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0026,ソールアイランド,2,2,牡,3,武豊,56.2,446.0,-5.0,8.0,4,6,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0010,ジャンタルオペラ,3,3,牡,3,戸崎,55.4,470.0,5.0,14.8,6,4,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0003,プログノオペラ,4,4,牡,4,菅原明,55.4,496.0,-1.0,24.9,7,7,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0065,レガレイラクイーン,5,5,牝,3,菅原明,54.0,471.0,9.0,1.9,1,1,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0013,ジャスティンインパクト,6,6,牝,2,鮫島駿,52.5,483.0,-4.0,2.4,2,2,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0004,ジャンタルオー,7,7,牡,4,鮫島駿,53.9,482.0,4.0,84.7,8,3,1
2023-04-16_中京_10,2023-04-16,中京,芝,1000,曇,0.1,8,H0050,ドウデュースブラック,8,8,牝,2,西村,57.9,468.0,-5.0,6.8,3,5,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0042,プログノブラック,1,1,牡,3,菅原明,57.9,449.0,6.0,71.5,12,12,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0079,ハヤエリーゼ79,2,1,牡,2,川田,57.4,449.0,-5.0,11.1,5,3,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0011,ノースインパクト,3,2,牡,2,武豊,55.2,424.0,-7.0,3.1,2,1,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0004,ジャンタルオー,4,2,牡,4,坂井,54.3,477.0,3.0,60.8,11,8,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0031,ジャンタルオー31,5,3,牡,4,戸崎,54.0,469.0,11.0,24.7,9,11,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0040,イクイノックス,6,3,牝,3,鮫島駿,58.2,484.0,-2.0,128.9,14,14,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0069,サクラエリーゼ69,7,4,牡,3,横山和,55.9,484.0,6.0,8.8,4,6,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0078,ハヤエリーゼ,8,4,牝,2,横山武,55.4,473.0,-7.0,50.3,10,9,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0057,リバティミラノ,9,5,セ,2,ルメール,52.9,533.0,1.0,11.4,6,2,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0068,タスティロード68,10,5,牝,4,横山武,57.7,504.0,2.0,121.2,13,13,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0001,イーストオー,11,6,牝,2,坂井,56.7,479.0,4.0,2.5,1,5,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0075,ノースオペラ,12,6,牝,3,菅原明,56.2,488.0,-5.0,24.0,8,10,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0060,ジャスティンホーン,13,7,牡,4,横山武,55.9,474.0,8.0,6.1,3,7,1
2023-04-18_中京_11,2023-04-18,中京,芝,2400,小雨,0.07,14,H0044,ソールオー,14,8,牡,4,西村,58.4,454.0,3.0,12.4,7,4,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0049,アーバンキング,1,1,牝,2,鮫島駿,55.3,485.0,3.0,71.2,11,11,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0009,リバティインパクト,2,1,牡,3,戸崎,57.5,462.0,7.0,33.0,8,9,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0014,セントラルオペラ,3,2,牡,4,横山武,56.3,499.0,14.0,2.1,1,1,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0071,テンハッピーアイランド,4,2,牡,4,川田,54.3,510.0,1.0,44.9,9,12,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0039,シンエンペラーオー,5,3,牡,2,戸崎,56.2,459.0,4.0,8.0,3,8,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0066,ハヤインパクト,6,3,牝,4,西村,56.3,464.0,5.0,3.1,2,2,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0027,タスティインパクト,7,4,牡,2,岩田望,55.7,459.0,1.0,11.9,5,4,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0074,ステラミラノ,8,4,牝,2,武豊,55.9,475.0,-2.0,9.2,4,5,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0001,イーストオー,9,5,牝,2,横山和,54.3,490.0,4.0,20.1,7,6,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0061,ウエストロード,10,6,牡,2,横山和,58.6,478.0,10.0,102.7,12,10,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0064,イーストミラノ,11,7,牝,4,川田,54.6,451.0,9.0,50.7,10,7,1
2023-04-20_札幌_12,2023-04-20,札幌,ダート,1400,雨,0.13,12,H0050,ドウデュースブラック,12,8,牝,2,鮫島駿,54.9,474.0,-0.0,14.5,6,3,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0062,ウエストキング,1,1,セ,4,鮫島駿,53.4,440.0,1.0,56.7,12,12,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0078,ハヤエリーゼ,2,1,牝,2,坂井,57.3,456.0,-2.0,44.2,11,4,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0045,ノースブラック,3,2,牝,4,松山,56.0,531.0,9.0,123.5,14,14,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0010,ジャンタルオペラ,4,2,牡,3,岩田望,56.5,467.0,-6.0,37.0,10,2,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0027,タスティインパクト,5,3,牡,2,鮫島駿,53.7,457.0,-10.0,15.0,5,5,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0060,ジャスティンホーン,6,3,牡,4,松山,56.4,475.0,5.0,3.8,2,7,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0075,ノースオペラ,7,4,牝,3,川田,55.9,480.0,-1.0,32.6,8,6,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0038,プログノロード38,8,4,牝,2,川田,54.3,453.0,6.0,7.3,4,9,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0064,イーストミラノ,9,5,牝,4,戸崎,55.1,450.0,4.0,3.1,1,3,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0042,プログノブラック,10,5,牡,3,ルメール,56.8,454.0,-11.0,78.2,13,8,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0072,アーバンホーン,11,6,牡,4,坂井,56.2,465.0,-2.0,19.9,7,11,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0067,レガレイラホーン,12,6,セ,3,武豊,55.4,492.0,10.0,4.5,3,1,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0073,ハヤオー,13,7,牡,2,川田,55.8,503.0,9.0,16.6,6,10,1
2023-04-23_京都_1,2023-04-23,京都,芝,3200,晴,0.07,14,H0059,イクイブラック,14,8,牡,4,菅原明,58.7,475.0,-7.0,32.9,9,13,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0017,オルフェホーン,1,1,牡,2,松山,53.3,490.0,-3.0,6.1,4,4,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0064,イーストミラノ,2,1,牝,4,武豊,56.4,455.0,3.0,73.0,14,13,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0065,レガレイラクイーン,3,2,牝,3,川田,53.4,483.0,0.0,2.3,2,1,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0000,ウエストオペラ,4,2,牝,4,戸崎,57.3,444.0,-8.0,12.0,5,7,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0049,アーバンキング,5,3,牝,2,川田,58.8,488.0,8.0,34.8,10,9,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0037,ダノンオペラ,6,3,牡,3,ルメール,56.8,483.0,-16.0,32.9,8,8,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0071,テンハッピーアイランド,7,4,牡,4,坂井,56.6,498.0,-2.0,159.1,15,16,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0075,ノースオペラ,8,4,牝,3,横山武,55.9,490.0,19.0,60.5,12,11,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0079,ハヤエリーゼ79,9,5,牡,2,武豊,54.5,466.0,1.0,2.2,1,6,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0021,イーストアイランド,10,5,牡,2,戸崎,55.5,503.0,-2.0,232.2,16,15,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0077,ディープアイランド77,11,6,牡,3,松山,57.2,443.0,1.0,37.6,11,14,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0058,ディープアイランド,12,6,牡,3,横山武,54.2,515.0,-1.0,4.9,3,2,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0060,ジャスティンホーン,13,7,牡,4,坂井,55.3,480.0,7.0,18.7,7,5,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0041,ドウデュースオペラ,14,7,牡,2,松山,57.2,435.0,-6.0,16.3,6,3,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0003,プログノオペラ,15,8,牡,4,鮫島駿,59.0,486.0,9.0,69.9,13,10,1
2023-04-25_小倉_2,2023-04-25,小倉,芝,1000,雨,0.02,16,H0051,シンエンペラーミラノ,16,8,牝,3,ルメール,55.9,471.0,5.0,34.7,9,12,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0023,イーストクイーン,1,1,牝,4,横山和,54.2,462.0,-10.0,11.9,6,11,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0043,サウスノックス,2,1,牝,4,戸崎,56.6,472.0,-5.0,18.1,9,12,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0007,ウエストクイーン,3,2,牝,3,川田,55.4,486.0,4.0,4.3,1,4,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0051,シンエンペラーミラノ,4,2,牝,3,横山和,55.5,465.0,-9.0,18.0,8,2,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0038,プログノロード38,5,3,牝,2,武豊,55.5,451.0,4.0,60.6,13,7,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0077,ディープアイランド77,6,3,牡,3,岩田望,55.3,454.0,-2.0,24.9,10,13,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0067,レガレイラホーン,7,4,セ,3,ルメール,57.7,498.0,5.0,43.2,12,8,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0032,レガレイラオペラ,8,4,牝,2,ルメール,57.6,496.0,3.0,13.8,7,9,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0079,ハヤエリーゼ79,9,5,牡,2,西村,57.3,455.0,2.0,6.4,2,1,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0074,ステラミラノ,10,5,牝,2,武豊,56.1,474.0,1.0,10.9,5,10,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0033,サウスホーン,11,6,牝,2,坂井,56.0,508.0,-1.0,213.6,15,15,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0040,イクイノックス,12,6,牝,3,戸崎,55.5,482.0,-0.0,7.0,3,6,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0076,レガレイラアイランド,13,7,牡,3,松山,54.3,483.0,-12.0,33.8,11,3,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0071,テンハッピーアイランド,14,7,牡,4,坂井,56.4,501.0,-10.0,108.4,14,14,1
2023-04-27_札幌_3,2023-04-27,札幌,ダート,1400,晴,0.07,15,H0025,ミカロード,15,8,牝,2,松山,56.2,463.0,7.0,7.1,4,5,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0056,イクイオー,1,1,牡,2,戸崎,57.3,506.0,10.0,16.3,8,12,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0076,レガレイラアイランド,2,1,牡,3,武豊,57.2,477.0,10.0,26.3,9,7,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0025,ミカロード,3,2,牝,2,菅原明,55.6,471.0,10.0,3.8,2,5,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0040,イクイノックス,4,2,牝,3,岩田望,57.2,488.0,11.0,3.6,1,1,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0002,ステラノックス,5,3,牡,3,武豊,57.3,470.0,-5.0,66.8,12,11,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0026,ソールアイランド,6,3,牡,3,ルメール,56.5,454.0,2.0,8.8,5,6,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0038,プログノロード38,7,4,牝,2,武豊,56.2,463.0,8.0,37.2,10,13,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0003,プログノオペラ,8,4,牡,4,西村,55.0,487.0,3.0,13.4,6,10,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0073,ハヤオー,9,5,牡,2,鮫島駿,57.1,493.0,-4.0,7.8,4,4,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0022,キタサンノックス,10,5,牡,2,横山和,55.4,470.0,-4.0,57.9,11,9,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0020,サウスオペラ,11,6,牡,2,戸崎,56.5,496.0,6.0,70.1,13,8,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0044,ソールオー,12,6,牡,4,坂井,57.8,464.0,6.0,15.2,7,3,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0062,ウエストキング,13,7,セ,4,松山,57.7,431.0,8.0,5.4,3,2,1
2023-04-30_東京_4,2023-04-30,東京,ダート,1000,曇,0.01,14,H0016,ステラアイランド,14,8,牡,3,菅原明,57.0,444.0,2.0,171.1,14,14,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0062,ウエストキング,1,1,セ,4,岩田望,57.8,448.0,3.0,12.6,5,7,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0059,イクイブラック,2,1,牡,4,横山和,55.7,489.0,2.0,17.1,7,5,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0033,サウスホーン,3,2,牝,2,ルメール,57.8,497.0,-12.0,85.0,14,10,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0045,ノースブラック,4,2,牝,4,松山,55.2,520.0,-2.0,39.3,10,6,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0051,シンエンペラーミラノ,5,3,牝,3,坂井,55.6,464.0,-12.0,14.7,6,9,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0021,イーストアイランド,6,3,牡,2,菅原明,54.8,496.0,-1.0,267.8,16,16,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0005,ジャスティンミラノ,7,4,牡,4,戸崎,55.3,456.0,-10.0,7.6,4,8,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0078,ハヤエリーゼ,8,4,牝,2,川田,53.3,460.0,-5.0,60.8,13,15,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0006,テンハッピーオー,9,5,牡,3,横山武,55.6,474.0,0.0,48.9,12,13,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0056,イクイオー,10,5,牡,2,菅原明,55.8,508.0,13.0,30.5,8,1,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0070,ブローザロード,11,6,牝,4,坂井,56.7,476.0,-7.0,4.7,2,3,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0035,ノースノックス,12,6,牝,2,ルメール,55.1,438.0,-1.0,111.7,15,14,1
2023-05-02_阪神_5,2023-05-02,阪神,ダート,2000,曇,0.05,16,H0024,ステラキング,13,7,牡,2,武豊,55.1,480.0,-5.0,1.8,1,2,1
